replicon	feature_type	feat_start	feat_end	strand	feat_length_bp	locus_tag	gene	product	mod_code	mod_label	mod_description	raw_count	norm_count
NC_003197.2	CDS	3602341	3602716	-	375	EBBPGFGJ_03470	rpsL	30S ribosomal protein S12	m	5mC	5-methylcytosine	8	0.02133333
NC_003197.2	CDS	3602841	3603129	-	288	EBBPGFGJ_03471	tusB	Protein TusB	m	5mC	5-methylcytosine	7	0.02430556
NC_003197.2	CDS	3603136	3603493	-	357	EBBPGFGJ_03472	tusC	Protein TusC	m	5mC	5-methylcytosine	3	0.00840336
NC_003197.2	CDS	3603492	3603879	-	387	EBBPGFGJ_03473	tusD	Sulfurtransferase TusD	m	5mC	5-methylcytosine	6	0.01550388
NC_003197.2	CDS	3603878	3604601	-	723	EBBPGFGJ_03474	dauR	Transcriptional regulator DauR	m	5mC	5-methylcytosine	14	0.01936376
NC_003197.2	CDS	3604877	3605696	-	819	EBBPGFGJ_03475	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	m	5mC	5-methylcytosine	24	0.02930403
NC_003197.2	CDS	3605915	3606134	+	219	EBBPGFGJ_03476	slyX	Protein SlyX	m	5mC	5-methylcytosine	3	0.01369863
NC_003197.2	CDS	3606321	3606912	-	591	EBBPGFGJ_03477	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	m	5mC	5-methylcytosine	20	0.03384095
NC_003197.2	CDS	3607006	3607207	-	201	EBBPGFGJ_03478		hypothetical protein	m	5mC	5-methylcytosine	1	0.00497512
NC_003197.2	CDS	3607217	3609023	-	1806	EBBPGFGJ_03479	kefC_2	Glutathione-regulated potassium-efflux system protein KefC	m	5mC	5-methylcytosine	23	0.01273533
NC_003197.2	CDS	3609022	3609574	-	552	EBBPGFGJ_03480	ywrO	General stress protein 14	m	5mC	5-methylcytosine	8	0.01449275
NC_003197.2	CDS	3609839	3611747	+	1908	EBBPGFGJ_03481	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	m	5mC	5-methylcytosine	151	0.07914046
NC_003197.2	CDS	3611909	3612131	+	222	EBBPGFGJ_03482		hypothetical protein	m	5mC	5-methylcytosine	18	0.08108108
NC_003197.2	CDS	3612132	3612444	-	312	EBBPGFGJ_03483	ydhR	Putative monooxygenase YdhR	m	5mC	5-methylcytosine	1	0.00320513
NC_003197.2	CDS	3612686	3613709	+	1023	EBBPGFGJ_03484		hypothetical protein	m	5mC	5-methylcytosine	40	0.03910068
NC_003197.2	CDS	3613975	3614845	+	870	EBBPGFGJ_03486	cfxP	Phosphoribulokinase%2C plasmid	m	5mC	5-methylcytosine	11	0.01264368
NC_003197.2	CDS	3614940	3615345	-	405	EBBPGFGJ_03487	yhfA	Protein YhfA	m	5mC	5-methylcytosine	12	0.02962963
NC_003197.2	CDS	3615652	3616285	+	633	EBBPGFGJ_03488	crp	cAMP-activated global transcriptional regulator CRP	m	5mC	5-methylcytosine	2	0.00315956
NC_003197.2	CDS	3616333	3618421	+	2088	EBBPGFGJ_03489		hypothetical protein	m	5mC	5-methylcytosine	83	0.03975096
NC_003197.2	CDS	3618463	3619681	-	1218	EBBPGFGJ_03490	argD	Acetylornithine/succinyldiaminopimelate aminotransferase	m	5mC	5-methylcytosine	17	0.01395731
NC_003197.2	CDS	3619766	3620330	-	564	EBBPGFGJ_03491	pabA	Aminodeoxychorismate synthase component 2	m	5mC	5-methylcytosine	31	0.05496454
NC_003197.2	CDS	3620361	3620964	-	603	EBBPGFGJ_03492	fic	Probable protein adenylyltransferase Fic	m	5mC	5-methylcytosine	6	0.00995025
NC_003197.2	CDS	3620953	3621226	-	273	EBBPGFGJ_03493		hypothetical protein	m	5mC	5-methylcytosine	5	0.01831502
NC_003197.2	CDS	3621229	3621802	-	573	EBBPGFGJ_03494	ppiA	Peptidyl-prolyl cis-trans isomerase A	m	5mC	5-methylcytosine	4	0.00698080
NC_003197.2	CDS	3622078	3623260	+	1182	EBBPGFGJ_03495	tsgA	Protein TsgA	m	5mC	5-methylcytosine	11	0.00930626
NC_003197.2	CDS	3623522	3626066	+	2544	EBBPGFGJ_03496	nasD	Nitrite reductase [NAD(P)H]	m	5mC	5-methylcytosine	104	0.04088050
NC_003197.2	CDS	3626062	3626389	+	327	EBBPGFGJ_03497	nirD	Nitrite reductase (NADH) small subunit	m	5mC	5-methylcytosine	11	0.03363914
NC_003197.2	CDS	3626654	3627464	+	810	EBBPGFGJ_03498	nirC	Nitrite transporter NirC	m	5mC	5-methylcytosine	17	0.02098765
NC_003197.2	CDS	3627475	3628849	+	1374	EBBPGFGJ_03499	cysG	Siroheme synthase	m	5mC	5-methylcytosine	49	0.03566230
NC_003197.2	CDS	3629183	3635036	+	5853	EBBPGFGJ_03500		hypothetical protein	m	5mC	5-methylcytosine	289	0.04937639
NC_003197.2	CDS	3635167	3635626	-	459	EBBPGFGJ_03501		IS200/IS605 family transposase IS200F	m	5mC	5-methylcytosine	1	0.00217865
NC_003197.2	CDS	3636254	3637259	-	1005	EBBPGFGJ_03503	trpS	Tryptophan--tRNA ligase	m	5mC	5-methylcytosine	3	0.00298507
NC_003197.2	CDS	3637251	3638010	-	759	EBBPGFGJ_03504	gph	Phosphoglycolate phosphatase	m	5mC	5-methylcytosine	13	0.01712780
NC_003197.2	CDS	3638002	3638680	-	678	EBBPGFGJ_03505	rpe_2	Ribulose-phosphate 3-epimerase	m	5mC	5-methylcytosine	6	0.00884956
NC_003197.2	CDS	3638697	3639534	-	837	EBBPGFGJ_03506	dam_2	DNA adenine methylase	m	5mC	5-methylcytosine	6	0.00716846
NC_003197.2	CDS	3639714	3640992	-	1278	EBBPGFGJ_03507	damX	Cell division protein DamX	m	5mC	5-methylcytosine	85	0.06651017
NC_003197.2	CDS	3641089	3642178	-	1089	EBBPGFGJ_03508	aroB	3-dehydroquinate synthase	m	5mC	5-methylcytosine	20	0.01836547
NC_003197.2	CDS	3642234	3642756	-	522	EBBPGFGJ_03509	aroK	Shikimate kinase 1	m	5mC	5-methylcytosine	5	0.00957854
NC_003197.2	CDS	3643220	3644423	-	1203	EBBPGFGJ_03510	pilQ	Type IV pilus biogenesis and competence protein PilQ	m	5mC	5-methylcytosine	49	0.04073150
NC_003197.2	CDS	3644373	3644775	-	402	EBBPGFGJ_03511		hypothetical protein	m	5mC	5-methylcytosine	36	0.08955224
NC_003197.2	CDS	3644764	3645238	-	474	EBBPGFGJ_03512		hypothetical protein	m	5mC	5-methylcytosine	42	0.08860759
NC_003197.2	CDS	3645221	3645761	-	540	EBBPGFGJ_03513		hypothetical protein	m	5mC	5-methylcytosine	49	0.09074074
NC_003197.2	CDS	3645760	3646540	-	780	EBBPGFGJ_03514		hypothetical protein	m	5mC	5-methylcytosine	69	0.08846154
NC_003197.2	CDS	3646660	3649213	+	2553	EBBPGFGJ_03515	mrcA	Penicillin-binding protein 1A	m	5mC	5-methylcytosine	98	0.03838621
NC_003197.2	CDS	3649308	3649905	-	597	EBBPGFGJ_03516	nudE	ADP compounds hydrolase NudE	m	5mC	5-methylcytosine	6	0.01005025
NC_003197.2	CDS	3650194	3652327	+	2133	EBBPGFGJ_03517	igaA	Intracellular growth attenuator protein igaA	m	5mC	5-methylcytosine	53	0.02484763
NC_003197.2	CDS	3652391	3653060	+	669	EBBPGFGJ_03518	yrfG	GMP/IMP nucleotidase YrfG	m	5mC	5-methylcytosine	9	0.01345291
NC_003197.2	CDS	3653070	3653472	+	402	EBBPGFGJ_03519	hslR	Heat shock protein 15	m	5mC	5-methylcytosine	44	0.10945274
NC_003197.2	CDS	3653496	3654375	+	879	EBBPGFGJ_03520	hslO	33 kDa chaperonin	m	5mC	5-methylcytosine	24	0.02730375
NC_003197.2	CDS	3654484	3656194	-	1710	EBBPGFGJ_03521		hypothetical protein	m	5mC	5-methylcytosine	9	0.00526316
NC_003197.2	CDS	3656573	3658193	+	1620	EBBPGFGJ_03522	pckA	Phosphoenolpyruvate carboxykinase (ATP)	m	5mC	5-methylcytosine	66	0.04074074
NC_003197.2	CDS	3658267	3659620	-	1353	EBBPGFGJ_03523	envZ	Osmolarity sensor protein EnvZ	m	5mC	5-methylcytosine	77	0.05691057
NC_003197.2	CDS	3659616	3660336	-	720	EBBPGFGJ_03524	ompR	Transcriptional regulatory protein OmpR	m	5mC	5-methylcytosine	20	0.02777778
NC_003197.2	CDS	3660561	3661035	+	474	EBBPGFGJ_03525	greB	Transcription elongation factor GreB	m	5mC	5-methylcytosine	5	0.01054852
NC_003197.2	CDS	3661133	3663464	+	2331	EBBPGFGJ_03526	yhgF	Protein YhgF	m	5mC	5-methylcytosine	94	0.04032604
NC_003197.2	CDS	3663900	3664128	+	228	EBBPGFGJ_03527	feoA	Fe(2+) transport protein A	m	5mC	5-methylcytosine	1	0.00438596
NC_003197.2	CDS	3664146	3666465	+	2319	EBBPGFGJ_03528	feoB	Fe(2+) transporter FeoB	m	5mC	5-methylcytosine	59	0.02544200
NC_003197.2	CDS	3666477	3666714	+	237	EBBPGFGJ_03529	feoC	Probable [Fe-S]-dependent transcriptional repressor FeoC	m	5mC	5-methylcytosine	12	0.05063291
NC_003197.2	CDS	3666948	3667863	+	915	EBBPGFGJ_03530		ISNCY family transposase ISSen7	m	5mC	5-methylcytosine	10	0.01092896
NC_003197.2	CDS	3667898	3668669	-	771	EBBPGFGJ_03531	bioH	Pimeloyl-[acyl-carrier protein] methyl ester esterase	m	5mC	5-methylcytosine	35	0.04539559
NC_003197.2	CDS	3668706	3669390	+	684	EBBPGFGJ_03532	prs_2	Putative ribose-phosphate pyrophosphokinase	m	5mC	5-methylcytosine	12	0.01754386
NC_003197.2	CDS	3669448	3670024	+	576	EBBPGFGJ_03533	nfuA	Fe/S biogenesis protein NfuA	m	5mC	5-methylcytosine	6	0.01041667
NC_003197.2	CDS	3670400	3671717	+	1317	EBBPGFGJ_03534	gntT_2	High-affinity gluconate transporter	m	5mC	5-methylcytosine	17	0.01290812
NC_003197.2	CDS	3671835	3673914	-	2079	EBBPGFGJ_03535	malQ	4-alpha-glucanotransferase	m	5mC	5-methylcytosine	78	0.03751804
NC_003197.2	CDS	3673923	3676317	-	2394	EBBPGFGJ_03536	malP_1	Maltodextrin phosphorylase	m	5mC	5-methylcytosine	37	0.01545530
NC_003197.2	CDS	3676910	3679616	+	2706	EBBPGFGJ_03537	malT_2	HTH-type transcriptional regulator MalT	m	5mC	5-methylcytosine	53	0.01958610
NC_003197.2	CDS	3679981	3680242	-	261	EBBPGFGJ_03539	dinJ	Antitoxin DinJ	m	5mC	5-methylcytosine	3	0.01149425
NC_003197.2	CDS	3680350	3681370	-	1020	EBBPGFGJ_03540	rtcA	RNA 3'-terminal phosphate cyclase	m	5mC	5-methylcytosine	165	0.16176471
NC_003197.2	CDS	3681373	3682591	-	1218	EBBPGFGJ_03541	rtcB_2	RNA-splicing ligase RtcB	m	5mC	5-methylcytosine	11	0.00903120
NC_003197.2	CDS	3683135	3684689	-	1554	EBBPGFGJ_03543	rsr	60 kDa SS-A/Ro ribonucleoprotein homolog	m	5mC	5-methylcytosine	57	0.03667954
NC_003197.2	CDS	3684878	3686462	+	1584	EBBPGFGJ_03544	norR_4	Anaerobic nitric oxide reductase transcription regulator NorR	m	5mC	5-methylcytosine	135	0.08522727
NC_003197.2	CDS	3686458	3687217	-	759	EBBPGFGJ_03545	glpR	Glycerol-3-phosphate regulon repressor	m	5mC	5-methylcytosine	11	0.01449275
NC_003197.2	CDS	3687310	3688141	-	831	EBBPGFGJ_03546	glpG	Rhomboid protease GlpG	m	5mC	5-methylcytosine	18	0.02166065
NC_003197.2	CDS	3688216	3688543	-	327	EBBPGFGJ_03547	glpE	Thiosulfate sulfurtransferase GlpE	m	5mC	5-methylcytosine	5	0.01529052
NC_003197.2	CDS	3688741	3690250	+	1509	EBBPGFGJ_03548	glpD	Aerobic glycerol-3-phosphate dehydrogenase	m	5mC	5-methylcytosine	53	0.03512260
NC_003197.2	CDS	3690296	3690842	-	546	EBBPGFGJ_03549		hypothetical protein	m	5mC	5-methylcytosine	4	0.00732601
NC_003197.2	CDS	3690851	3692348	-	1497	EBBPGFGJ_03550		hypothetical protein	m	5mC	5-methylcytosine	12	0.00801603
NC_003197.2	CDS	3692504	3693614	-	1110	EBBPGFGJ_03551	gldA_1	Glycerol dehydrogenase	m	5mC	5-methylcytosine	9	0.00810811
NC_003197.2	CDS	3693951	3695286	+	1335	EBBPGFGJ_03552	ttuB_3	Putative tartrate transporter	m	5mC	5-methylcytosine	22	0.01647940
NC_003197.2	CDS	3695282	3696998	+	1716	EBBPGFGJ_03553	ilvD_1	Dihydroxy-acid dehydratase	m	5mC	5-methylcytosine	44	0.02564103
NC_003197.2	CDS	3697041	3697947	+	906	EBBPGFGJ_03554	yjhH	Probable 2-dehydro-3-deoxy-D-pentonate aldolase YjhH	m	5mC	5-methylcytosine	10	0.01103753
NC_003197.2	CDS	3697990	3698746	-	756	EBBPGFGJ_03555	rhmR_2	Uncharacterized HTH-type transcriptional regulator RhmR	m	5mC	5-methylcytosine	3	0.00396825
NC_003197.2	CDS	3698923	3701371	-	2448	EBBPGFGJ_03556	malP_2	Maltodextrin phosphorylase	m	5mC	5-methylcytosine	60	0.02450980
NC_003197.2	CDS	3701390	3702824	-	1434	EBBPGFGJ_03557	glgA	Glycogen synthase	m	5mC	5-methylcytosine	50	0.03486750
NC_003197.2	CDS	3702823	3704119	-	1296	EBBPGFGJ_03558	glgC	Glucose-1-phosphate adenylyltransferase	m	5mC	5-methylcytosine	31	0.02391975
NC_003197.2	CDS	3704133	3706110	-	1977	EBBPGFGJ_03559	glgX_2	Glycogen debranching enzyme	m	5mC	5-methylcytosine	91	0.04602934
NC_003197.2	CDS	3706106	3708293	-	2187	EBBPGFGJ_03560	glgB	1%2C4-alpha-glucan branching enzyme GlgB	m	5mC	5-methylcytosine	75	0.03429355
NC_003197.2	CDS	3708639	3709746	-	1107	EBBPGFGJ_03561	asd	Aspartate-semialdehyde dehydrogenase	m	5mC	5-methylcytosine	36	0.03252033
NC_003197.2	CDS	3710169	3711510	-	1341	EBBPGFGJ_03562	gntU	Low-affinity gluconate transporter	m	5mC	5-methylcytosine	56	0.04175988
NC_003197.2	CDS	3711506	3712040	-	534	EBBPGFGJ_03563	gntK_1	Thermoresistant gluconokinase	m	5mC	5-methylcytosine	5	0.00936330
NC_003197.2	CDS	3712178	3713174	-	996	EBBPGFGJ_03564	gntR_2	HTH-type transcriptional regulator GntR	m	5mC	5-methylcytosine	53	0.05321285
NC_003197.2	CDS	3713303	3713999	-	696	EBBPGFGJ_03565	yhhW	Quercetin 2%2C3-dioxygenase	m	5mC	5-methylcytosine	38	0.05459770
NC_003197.2	CDS	3714122	3715160	-	1038	EBBPGFGJ_03566	yhhX	Uncharacterized oxidoreductase YhhX	m	5mC	5-methylcytosine	14	0.01348748
NC_003197.2	CDS	3715628	3716117	+	489	EBBPGFGJ_03568	aaaT	L-amino acid N-acetyltransferase AaaT	m	5mC	5-methylcytosine	17	0.03476483
NC_003197.2	CDS	3716381	3717596	+	1215	EBBPGFGJ_03569	RBKS_2	Ribokinase	m	5mC	5-methylcytosine	9	0.00740741
NC_003197.2	CDS	3717611	3718373	+	762	EBBPGFGJ_03570		hypothetical protein	m	5mC	5-methylcytosine	10	0.01312336
NC_003197.2	CDS	3718426	3719398	+	972	EBBPGFGJ_03571		hypothetical protein	m	5mC	5-methylcytosine	31	0.03189300
NC_003197.2	CDS	3719394	3720429	+	1035	EBBPGFGJ_03572	php	Phosphotriesterase homology protein	m	5mC	5-methylcytosine	8	0.00772947
NC_003197.2	CDS	3720473	3722216	-	1743	EBBPGFGJ_03573	ggt	Glutathione hydrolase proenzyme	m	5mC	5-methylcytosine	82	0.04704532
NC_003197.2	CDS	3722341	3722758	+	417	EBBPGFGJ_03574	yhhA	Uncharacterized protein YhhA	m	5mC	5-methylcytosine	2	0.00479616
NC_003197.2	CDS	3722770	3723511	-	741	EBBPGFGJ_03575	ugpQ	Glycerophosphodiester phosphodiesterase%2C cytoplasmic	m	5mC	5-methylcytosine	16	0.02159244
NC_003197.2	CDS	3723507	3724578	-	1071	EBBPGFGJ_03576	ugpC	sn-glycerol-3-phosphate import ATP-binding protein UgpC	m	5mC	5-methylcytosine	55	0.05135387
NC_003197.2	CDS	3724579	3725425	-	846	EBBPGFGJ_03577	lacG	Lactose transport system permease protein LacG	m	5mC	5-methylcytosine	2	0.00236407
NC_003197.2	CDS	3725421	3726309	-	888	EBBPGFGJ_03578	ugpA	sn-glycerol-3-phosphate transport system permease protein UgpA	m	5mC	5-methylcytosine	6	0.00675676
NC_003197.2	CDS	3726372	3727689	-	1317	EBBPGFGJ_03579	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	m	5mC	5-methylcytosine	10	0.00759301
NC_003197.2	CDS	3727947	3728316	-	369	EBBPGFGJ_03580		hypothetical protein	m	5mC	5-methylcytosine	2	0.00542005
NC_003197.2	CDS	3728312	3728534	-	222	EBBPGFGJ_03581		hypothetical protein	m	5mC	5-methylcytosine	3	0.01351351
NC_003197.2	CDS	3728665	3729379	-	714	EBBPGFGJ_03582	livF	High-affinity branched-chain amino acid transport ATP-binding protein LivF	m	5mC	5-methylcytosine	53	0.07422969
NC_003197.2	CDS	3729380	3730148	-	768	EBBPGFGJ_03583	lptB_2	Lipopolysaccharide export system ATP-binding protein LptB	m	5mC	5-methylcytosine	49	0.06380208
NC_003197.2	CDS	3730144	3731422	-	1278	EBBPGFGJ_03584		hypothetical protein	m	5mC	5-methylcytosine	37	0.02895149
NC_003197.2	CDS	3731418	3732345	-	927	EBBPGFGJ_03585	livH	High-affinity branched-chain amino acid transport system permease protein LivH	m	5mC	5-methylcytosine	25	0.02696872
NC_003197.2	CDS	3732404	3733514	-	1110	EBBPGFGJ_03586	livK	Leucine-specific-binding protein	m	5mC	5-methylcytosine	19	0.01711712
NC_003197.2	CDS	3733935	3734319	+	384	EBBPGFGJ_03587	panM	PanD regulatory factor	m	5mC	5-methylcytosine	6	0.01562500
NC_003197.2	CDS	3734513	3735611	-	1098	EBBPGFGJ_03588	livJ	Leu/Ile/Val/Thr-binding protein	m	5mC	5-methylcytosine	34	0.03096539
NC_003197.2	CDS	3735938	3736793	-	855	EBBPGFGJ_03589	rpoH	RNA polymerase sigma factor RpoH	m	5mC	5-methylcytosine	30	0.03508772
NC_003197.2	CDS	3737038	3738094	-	1056	EBBPGFGJ_03590	ftsX	Cell division protein FtsX	m	5mC	5-methylcytosine	59	0.05587121
NC_003197.2	CDS	3738086	3738755	-	669	EBBPGFGJ_03591	ftsE	Cell division ATP-binding protein FtsE	m	5mC	5-methylcytosine	19	0.02840060
NC_003197.2	CDS	3738757	3740233	-	1476	EBBPGFGJ_03592	ftsY	Signal recognition particle receptor FtsY	m	5mC	5-methylcytosine	20	0.01355014
NC_003197.2	CDS	3740358	3740955	+	597	EBBPGFGJ_03593	rsmD	Ribosomal RNA small subunit methyltransferase D	m	5mC	5-methylcytosine	44	0.07370184
NC_003197.2	CDS	3740944	3741214	+	270	EBBPGFGJ_03594		hypothetical protein	m	5mC	5-methylcytosine	1	0.00370370
NC_003197.2	CDS	3741235	3741607	-	372	EBBPGFGJ_03595		hypothetical protein	m	5mC	5-methylcytosine	3	0.00806452
NC_003197.2	CDS	3741748	3742375	+	627	EBBPGFGJ_03596		hypothetical protein	m	5mC	5-methylcytosine	15	0.02392344
NC_003197.2	CDS	3742455	3744654	+	2199	EBBPGFGJ_03597	zntA	Zinc/cadmium/lead-transporting P-type ATPase	m	5mC	5-methylcytosine	218	0.09913597
NC_003197.2	CDS	3744853	3746497	+	1644	EBBPGFGJ_03598	tsr_1	Methyl-accepting chemotaxis protein I	m	5mC	5-methylcytosine	32	0.01946472
NC_003197.2	CDS	3746520	3746856	-	336	EBBPGFGJ_03599	tusA	Sulfur carrier protein TusA	m	5mC	5-methylcytosine	3	0.00892857
NC_003197.2	CDS	3746935	3747601	+	666	EBBPGFGJ_03600	yhhQ	Queuosine precursor transporter	m	5mC	5-methylcytosine	4	0.00600601
NC_003197.2	CDS	3747673	3748231	+	558	EBBPGFGJ_03601		hypothetical protein	m	5mC	5-methylcytosine	11	0.01971326
NC_003197.2	CDS	3748234	3749494	-	1260	EBBPGFGJ_03602	yhhS	Uncharacterized MFS-type transporter YhhS	m	5mC	5-methylcytosine	24	0.01904762
NC_003197.2	CDS	3749583	3750633	+	1050	EBBPGFGJ_03603	yhhT	Putative transport protein YhhT	m	5mC	5-methylcytosine	6	0.00571429
NC_003197.2	CDS	3750684	3751263	+	579	EBBPGFGJ_03604		hypothetical protein	m	5mC	5-methylcytosine	14	0.02417962
NC_003197.2	CDS	3751318	3751756	+	438	EBBPGFGJ_03605	nikR	Nickel-responsive regulator	m	5mC	5-methylcytosine	7	0.01598174
NC_003197.2	CDS	3751845	3752970	-	1125	EBBPGFGJ_03606	yhhJ	Inner membrane transport permease YhhJ	m	5mC	5-methylcytosine	13	0.01155556
NC_003197.2	CDS	3752969	3755711	-	2742	EBBPGFGJ_03607	rbbA	Ribosome-associated ATPase	m	5mC	5-methylcytosine	109	0.03975201
NC_003197.2	CDS	3755707	3756775	-	1068	EBBPGFGJ_03608		hypothetical protein	m	5mC	5-methylcytosine	61	0.05711610
NC_003197.2	CDS	3757080	3758277	-	1197	EBBPGFGJ_03609		Uncharacterized protein HI_0933	m	5mC	5-methylcytosine	38	0.03174603
NC_003197.2	CDS	3758507	3760004	+	1497	EBBPGFGJ_03610	pitA	Low-affinity inorganic phosphate transporter 1	m	5mC	5-methylcytosine	35	0.02338009
NC_003197.2	CDS	3760143	3760479	-	336	EBBPGFGJ_03611	uspB	Universal stress protein B	m	5mC	5-methylcytosine	5	0.01488095
NC_003197.2	CDS	3760866	3761301	+	435	EBBPGFGJ_03612	uspA	Universal stress protein A	m	5mC	5-methylcytosine	4	0.00919540
NC_003197.2	CDS	3761625	3763095	+	1470	EBBPGFGJ_03613	dtpB	Dipeptide and tripeptide permease B	m	5mC	5-methylcytosine	15	0.01020408
NC_003197.2	CDS	3763186	3763945	-	759	EBBPGFGJ_03614	rsmJ	Ribosomal RNA small subunit methyltransferase J	m	5mC	5-methylcytosine	81	0.10671937
NC_003197.2	CDS	3763951	3765994	-	2043	EBBPGFGJ_03615	prlC	Oligopeptidase A	m	5mC	5-methylcytosine	122	0.05971610
NC_003197.2	CDS	3766175	3767447	-	1272	EBBPGFGJ_03616		hypothetical protein	m	5mC	5-methylcytosine	25	0.01965409
NC_003197.2	CDS	3767657	3768500	+	843	EBBPGFGJ_03617	rlmJ	Ribosomal RNA large subunit methyltransferase J	m	5mC	5-methylcytosine	51	0.06049822
NC_003197.2	CDS	3768604	3769957	+	1353	EBBPGFGJ_03618	gor	Glutathione reductase	m	5mC	5-methylcytosine	44	0.03252033
NC_003197.2	CDS	3770003	3771047	-	1044	EBBPGFGJ_03619	ansB_2	L-asparaginase	m	5mC	5-methylcytosine	13	0.01245211
NC_003197.2	CDS	3771105	3772425	-	1320	EBBPGFGJ_03620	dcuA_1	Anaerobic C4-dicarboxylate transporter DcuA	m	5mC	5-methylcytosine	21	0.01590909
NC_003197.2	CDS	3772478	3773324	-	846	EBBPGFGJ_03621	frlD	Fructosamine kinase FrlD	m	5mC	5-methylcytosine	9	0.01063830
NC_003197.2	CDS	3773387	3774365	-	978	EBBPGFGJ_03622	frlB_2	Fructosamine deglycase FrlB	m	5mC	5-methylcytosine	26	0.02658487
NC_003197.2	CDS	3774540	3775260	-	720	EBBPGFGJ_03623	nagR_2	HTH-type transcriptional repressor NagR	m	5mC	5-methylcytosine	18	0.02500000
NC_003197.2	CDS	3775585	3777235	+	1650	EBBPGFGJ_03624	treF	Cytoplasmic trehalase	m	5mC	5-methylcytosine	35	0.02121212
NC_003197.2	CDS	3777247	3778837	-	1590	EBBPGFGJ_03625		hypothetical protein	m	5mC	5-methylcytosine	171	0.10754717
NC_003197.2	CDS	3779117	3779474	+	357	EBBPGFGJ_03626		hypothetical protein	m	5mC	5-methylcytosine	3	0.00840336
NC_003197.2	CDS	3779479	3780082	-	603	EBBPGFGJ_03627	yhjB	Putative HTH-type transcriptional regulator YhjB	m	5mC	5-methylcytosine	5	0.00829187
NC_003197.2	CDS	3780712	3781612	+	900	EBBPGFGJ_03628	dmlR_7	HTH-type transcriptional regulator DmlR	m	5mC	5-methylcytosine	12	0.01333333
NC_003197.2	CDS	3781684	3782713	+	1029	EBBPGFGJ_03629	yhjD	Inner membrane protein YhjD	m	5mC	5-methylcytosine	25	0.02429543
NC_003197.2	CDS	3783063	3784386	+	1323	EBBPGFGJ_03630	yhjE	Inner membrane metabolite transport protein YhjE	m	5mC	5-methylcytosine	49	0.03703704
NC_003197.2	CDS	3784425	3786486	-	2061	EBBPGFGJ_03631		hypothetical protein	m	5mC	5-methylcytosine	57	0.02765648
NC_003197.2	CDS	3786595	3787363	-	768	EBBPGFGJ_03632	pdeH	Cyclic di-GMP phosphodiesterase PdeH	m	5mC	5-methylcytosine	8	0.01041667
NC_003197.2	CDS	3787591	3788521	+	930	EBBPGFGJ_03633	kdgK	2-dehydro-3-deoxygluconokinase	m	5mC	5-methylcytosine	51	0.05483871
NC_003197.2	CDS	3788574	3790062	-	1488	EBBPGFGJ_03634	yhjJ	Protein YhjJ	m	5mC	5-methylcytosine	16	0.01075269
NC_003197.2	CDS	3790281	3791568	-	1287	EBBPGFGJ_03635	dctA	Aerobic C4-dicarboxylate transport protein	m	5mC	5-methylcytosine	26	0.02020202
NC_003197.2	CDS	3791725	3793732	-	2007	EBBPGFGJ_03636	pdeK	Probable cyclic di-GMP phosphodiesterase PdeK	m	5mC	5-methylcytosine	35	0.01743896
NC_003197.2	CDS	3793905	3797448	-	3543	EBBPGFGJ_03637	bcsC	Cellulose synthase operon protein C	m	5mC	5-methylcytosine	131	0.03697432
NC_003197.2	CDS	3797429	3798539	-	1110	EBBPGFGJ_03638	bcsZ	Endoglucanase	m	5mC	5-methylcytosine	55	0.04954955
NC_003197.2	CDS	3798542	3800693	-	2151	EBBPGFGJ_03639	bcsB	Cyclic di-GMP-binding protein	m	5mC	5-methylcytosine	44	0.02045560
NC_003197.2	CDS	3800853	3803478	-	2625	EBBPGFGJ_03640	bcsA	Cellulose synthase catalytic subunit [UDP-forming]	m	5mC	5-methylcytosine	57	0.02171429
NC_003197.2	CDS	3803474	3804227	-	753	EBBPGFGJ_03641	bcsQ	Cellulose biosynthesis protein BcsQ	m	5mC	5-methylcytosine	73	0.09694555
NC_003197.2	CDS	3804227	3804431	-	204	EBBPGFGJ_03642	yhjR	Protein YhjR	m	5mC	5-methylcytosine	1	0.00490196
NC_003197.2	CDS	3804687	3806247	+	1560	EBBPGFGJ_03643	bcsE	Cyclic di-GMP binding protein BcsE	m	5mC	5-methylcytosine	34	0.02179487
NC_003197.2	CDS	3806243	3806435	+	192	EBBPGFGJ_03644		hypothetical protein	m	5mC	5-methylcytosine	1	0.00520833
NC_003197.2	CDS	3806431	3808111	+	1680	EBBPGFGJ_03645	bcsG	Cellulose biosynthesis protein BcsG	m	5mC	5-methylcytosine	42	0.02500000
NC_003197.2	CDS	3808192	3808300	-	108	EBBPGFGJ_03646	ldrD	Small toxic polypeptide LdrD	m	5mC	5-methylcytosine	18	0.16666667
NC_003197.2	CDS	3808942	3810241	+	1299	EBBPGFGJ_03647	yhjV	Inner membrane transport protein YhjV	m	5mC	5-methylcytosine	5	0.00384911
NC_003197.2	CDS	3810341	3811355	-	1014	EBBPGFGJ_03648	oppF_2	Oligopeptide transport ATP-binding protein OppF	m	5mC	5-methylcytosine	26	0.02564103
